Facility Id,Facility Name,FRS Id,City,State,Zip Code,Latest Reporting Year,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Is_Direct_Emitter,Is_Supplier,Basin,State where Emissions Occur,Does the facility employ continuous emissions monitoring? ,Parent Company,Parent Ownership %
1012571,West Ranch Field,110070082373.0,Vanderbilt,TX,77991,2017,1421 Mobil Oil Road,,28.8084084,-96.6157192,211111.0,"UU,W-ONSH",,True,False,"220 - Gulf Coast Basin (LA, TX)",,,HILCORP ENERGY CO,100.0
1012060,White Rock Oil & Gas LLC - 230 ArkLa,110067543527.0,Dallas,TX,75244,2017,"5001 Spring Valley Rd., Ste 100 E",,32.939918,-96.823152,211111.0,W-ONSH,,True,False,230 - Arkla Basin,,,WHITE ROCK OIL & GAS LLC,100.0
1009192,Whiting Oil and Gas Corporation 430 Permian Basin,110070082022.0,Denver,CO,80203,2017,"1700 Lincoln, Suite 4700",,39.744228,-104.9867131,211111.0,W-ONSH,,True,False,430 - Permian Basin,,,WHITING PETROLEUM CORP,100.0
1009142,XTO Energy Inc 580 San Juan,110055516035.0,Aztec,NM,87410,2017,382 Road 3100,SAN JUAN COUNTY,36.7561,-108.05952,211111.0,W-ONSH,,True,False,580 - San Juan Basin,,,EXXONMOBIL CORP,100.0
1012545,415 Strawn BKV  GB,110070082357.0,FORT WORTH,TX,76106,2017,4800 BLUE MOUND RD,,32.78882,-97.34363,211111.0,W-GB,,True,False,415 - Strawn Basin,,,EXXONMOBIL CORP,100.0
1012544,420 Fort Worth Syncline BKV  GB,110070082356.0,Fort Worth,TX,76106,2017,4800 Blue Mound Rd,,32.78882,-97.34363,211111.0,W-GB,,True,False,420 - Fort Worth Syncline,,,EXXONMOBIL CORP,100.0
1012251,ALLP Greenriver Basin,110070082212.0,Denver,CO,80202,2017,1801 California Street Suite 1200,,39.747626408136,-104.989773387027,211111.0,W-GB,,True,False,535 - Green River Basin,,,Andeavor (FMA Tesoro Corp),100.0
1012248,ALLP Uinta Basin,110070082211.0,Denver,CO,80202,2017,1801 California St. Suite 1200,,39.747626408136,-104.989773387027,211111.0,W-GB,,True,False,575 - Uinta Basin,,,Andeavor (FMA Tesoro Corp),100.0
1012439,Aka Energy LLC Denver Basin Gathering & Boosting,110070082289.0,Gilcrest,CO,80623,2017,13472 Weld County Road,,40.2847036,-104.77616,486210.0,W-GB,,True,False,540 - Denver Basin,,,AKA ENERGY GROUP LLC,100.0
1013096,"Alliance Petroleum Corporation, Gathering and Boosting Assets 160A",110071162153.0,Canton,OH,44718,2017,4150 Belden Village St NW #410,STARK COUNTY,40.85524,-81.42614,213112.0,W-GB,,True,False,160A - Appalachian Basin (Eastern Overthrust Area),,,Alliance Petroleum CORP,100.0
1012663,Anadarko Basin Gathering and Boosting,110070082428.0,Houston,TX,77002,2017,"811 Main St., Suite 3400",,32.74631,-97.3416,211111.0,W-GB,,True,False,360 - Anadarko Basin,,,CRESTWOOD MIDSTREAM PARTNERS LP,100.0
1013392,Apache Corporation - Gathering and Boosting Permian 430,110070543180.0,Houston,TX,77056,2017,"2000 Post Oak Blvd, Suite 100",HARRIS COUNTY,29.7446,-95.4612,211130.0,W-GB,,True,False,430 - Permian Basin,,,APACHE CORP,100.0
1012656,Arkoma Basin Gathering and Boosting,110070082423.0,Houston,TX,77002,2017,"811 Main St., Suite 3400",,32.74631,-97.3416,211111.0,W-GB,,True,False,345 - Arkoma Basin,,,CRESTWOOD MIDSTREAM PARTNERS LP,100.0
1012440,Atlas-160-Appalachia-OH-B & G,110070082290.0,Pittsburgh,PA,15275,2017,1000 Commerce Drive,,40.4591,-80.19626,211111.0,W-GB,,True,False,160 - Appalachian Basin,,,ATLAS ENERGY GROUP LLC,100.0
1012807,Basin 395 North Dakota BG,110070082509.0,Dallas,TX,75201,2017,1900 N Akard,,32.7871,-96.80262,211111.0,W-GB,,True,False,395 - Williston Basin,,,HUNT CONSOLIDATED INC,100.0
1012712,Basin 430 G&B,110040414851.0,Houston,TX,77079,2017,"11750 Katy Freeway, Suite 200",,32.7877460671578,-96.8024585289041,211111.0,W-GB,,True,False,430 - Permian Basin,,,HUNT CONSOLIDATED INC,100.0
1012826,Basin 540 Denver Julesburg  G&B,110070082219.0,Houston,TX,77070,2017,1001 Noble Energy Way,,29.9601879,-95.5587992,211111.0,W-GB,,True,False,540 - Denver Basin,,,NOBLE ENERGY INC,100.0
1012272,Basin 540 Denver Julesburg  NBL Midstream Holdings LLC,110070082219.0,Houston,TX,77070,2017,1001 Noble Energy Way,,29.9601879,-95.5587992,211111.0,W-GB,,True,False,540 - Denver Basin,,,NBL MIDSTREAM HOLDINGS LLC,100.0
1012361,CRPC  Sacramento Valley Basin Gathering and Boosting,110070082251.0,Bakersfield,CA,93311,2017,"900 Old River Road, Plaza",,35.1268513,-119.1855785,211111.0,W-GB,,True,False,730 - Sacramento Basin,,,CALIFORNIA RESOURCES CORP,100.0
1012360,CRPC - San Joaquin Valley Gathering and Boosting,110070082250.0,Bakersfield,CA,93311,2017,"900 Old River Road, Plaza",,35.1268513,-119.1855785,211111.0,W-GB,,True,False,745 - San Joaquin Basin,,,CALIFORNIA RESOURCES CORP,100.0
1011304,CS1,110058379954.0,Fortuna,ND,58844,2017,14085 105th Street NW,DIVIDE COUNTY,48.938161,-103.746766,211112.0,W-GB,,True,False,395 - Williston Basin,,,FPL GROUP INC,100.0
1012351,CalNRG- Ventura Basin Gathering and Boosting,110070082245.0,Ventura,CA,93001,2017,2575 Vista Del Mar Drive,,34.2769462,-119.2769253,211120.0,W-GB,,True,False,755 - Ventura Basin,,,CALIFORNIA RESOURCES CORP,100.0
1012348,California Resources Production Corporation- LA Basin Gathering and Boosting,110070082244.0,Long Beach,CA,90802,2017,"1 World Trade Center, Suite 1500",,33.7415317,-118.1941785,211120.0,W-GB,,True,False,760 - Los Angeles Basin,,,CALIFORNIA RESOURCES CORP,100.0
1012742,Callon (Eagle Ford) LLC - Basin 220 GB,110071162358.0,Houston,TX,77042,2017,"2000 W. Sam Houston South, Suite 2000",HARRIS COUNTY,29.74598,-95.55834,211111.0,W-GB,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,CARRIZO OIL & GAS INC,100.0
1012146,Coastal Basin Gathering & Boosting - Chevron USA Inc.,110070082171.0,San Ramon,CA,94583,2017,6001 Bollinger Canyon Rd.,,37.7590099942169,-121.960416090792,211120.0,W-GB,,True,False,740 - Coastal Basins,,,CHEVRON CORP,100.0
1012608,Colt - Strawn Basin 415,110071162354.0,Houston,TX,77056,2017,"5400 Westheimer Ct, 2nd Floor",HARRIS COUNTY,29.74013,-95.47309,211111.0,W-GB,,True,False,415 - Strawn Basin,,,ENBRIDGE ENERGY MANAGEMENT,100.0
1012976,"Core Appalachia Operating, LLC- G&B- Basin 160",110070067696.0,Charleston,WV,25301,2017,414 Summers Street,KANAWHA COUNTY,38.35244,-81.63237,211111.0,W-GB,,True,False,160 - Appalachian Basin,,,Core Appalachia Operating LLC,100.0
1012445,"Davis Gas Processing, Inc. 430 Permian Basin GB",110070082291.0,Midland,TX,79710,2017,P.O. Box 51670,,31.99906,-102.07688,211111.0,W-GB,,True,False,430 - Permian Basin,,,"Davis Gas Processing, Inc",100.0
1012464,"Divide Creek Gathering System, LLC",110070082303.0,Silt,CO,81652,2017,2322 Divide Creek Rd,,39.4967167,-107.6452085,213112.0,W-GB,,True,False,595 - Piceance Basin,,,Divide Creek Gathering System LLC,100.0
1012453,Dugan Production Corp-San Juan Basin G&B,110070082296.0,Famington,NM,87499,2017,709 E. Murray Drive,,36.2699403,-108.1903059,211111.0,W-GB,,True,False,580 - San Juan Basin,,,DUGAN PRODUCTION CORP,100.0
1012438,Durango Midstream - Anadarko Basin Gathering & Boosting,110071161927.0,The Woodlands,TX,77380,2017,"2002 Timberloch Place, Suite 110",MONTGOMERY COUNTY,30.15855,-95.462193,486210.0,W-GB,,True,False,360 - Anadarko Basin,,,Durango Midstream LLC,100.0
1012432,Durango Midstream - Permian Basin Gathering & Boosting,110071161847.0,The Woodlands,TX,77380,2017,,LEA COUNTY,32.8146,-103.7705,486210.0,W-GB,,True,False,430 - Permian Basin,,,AKA ENERGY GROUP LLC,100.0
1012455,Durango Midstream - Sedgwick Basin Gathering & Boosting,110071161927.0,The Woodlands,TX,77380,2017,"2002 Timberloch Place, Suite 110",MONTGOMERY COUNTY,30.15855,-95.462193,486210.0,W-GB,,True,False,375 - Sedgwick Basin,,,Durango Midstream LLC,100.0
1012676,ECMV Gathering and Compression,110070082437.0,Pecos,TX,79772,2017,49 County Road 419,,31.3511246,-103.6362715,211112.0,W-GB,,True,False,430 - Permian Basin,,,EAGLECLAW MIDSTREAM SERVICES LLC,80.0
1012628,EP Energy E&P 220 Gulf Coast Basin GB,110070082375.0,Houston,TX,77024,2017,"945 Bunker Hill Road, Ste 1300",,29.76003,-95.36387,211111.0,W-GB,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,EP ENERGY E&P CO LP,100.0
1012623,EP Energy E&P 430 Permian Basin GB,110070082409.0,Houston,TX,77002,2017,"601 Travis Street, Suite 1400",,29.76003,-95.36387,211111.0,W-GB,,True,False,430 - Permian Basin,,,EP ENERGY E&P CO LP,100.0
1012601,"EQT Gathering, LLC - Basin 160 - Appalachian - GB",110043703258.0,Pittsburgh,PA,15222,2017,"625 Liberty Avenue, Suite 1700",ALLEGHENY COUNTY,40.44221,-80.00077,211111.0,W-GB,,True,False,160 - Appalachian Basin,,,EQT CORP,100.0
1012696,East Texas Basin 260,110070082321.0,Houston,TX,77002,2017,"600 Travis, Suite 5500",,29.7547069403885,-95.3602830603396,211111.0,W-GB,,True,False,260 - East Texas Basin,,,ENBRIDGE ENERGY MANAGEMENT,100.0
1012335,Ensign Gulf Coast Basin-Gathering & Boosting,110070082239.0,Pawnee,TX,78145,2017,5911 CR 136,,28.6516366,-98.0008447,211111.0,W-GB,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,PIONEER NATURAL RESOURCES USA INC,100.0
1012298,"Evergreen Natural Resources, LLC. Las Vegas-Raton",110070082225.0,Trinidad,CO,81082,2017,27000 Highway 12,,37.1583021,-104.5655273,211111.0,W-GB,,True,False,455 - Las Vegas-Raton Basin,,,PIONEER NATURAL RESOURCES USA INC,100.0
1012459,ExxonMobil 535 Green River GB (LaBArge Gathering & Boosting),110070082300.0,LaBarge,WY,83123,2017,13 miles NW of LaBarge,,42.251572,-110.2593928,211111.0,W-GB,,True,False,535 - Green River Basin,,,EXXONMOBIL CORP,100.0
1012498,FL Rich Gas Services,110070082328.0,Houston,TX,77002,2017,"811 Louisiana, Suite 2100",,32.78123,-96.79642,211112.0,W-GB,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,SOUTHCROSS ENERGY,100.0
1012626,GATHERING/BOOSTING SAN JUAN BASIN 580,110070082411.0,NAVAJO DAM,NM,87419,2017,FOREST RD 218,,36.8599119,-107.6215321,211112.0,W-GB,,True,False,580 - San Juan Basin,,,SOUTHLAND ROYALTY CO,100.0
1012377,Grizzly Piceance Basin G&B (595),110070082255.0,Houston,TX,77050,2017,"5847 San Felipe, Suite 3000",,29.74993,-95.48193,211111.0,W-GB,,True,False,595 - Piceance Basin,,,VANGUARD NATURAL RESOURCES INC,100.0
1012747,Grizzly Wind River Basin G&B (530),110070082478.0,Houston,TX,77057,2017,"5847 San Felipe, Suite 3000",,29.74993,-95.48193,211111.0,W-GB,,True,False,530 - Wind River Basin,,,VANGUARD NATURAL RESOURCES INC,100.0
1012574,Lucid Energy WesTex 430 Permian BasinGB,110070069680.0,Dallas,TX,75201,2017,3100 McKinnon Suite 800,DALLAS COUNTY,32.79729,-96.81072,221210.0,W-GB,,True,False,430 - Permian Basin,,,LUCID ENERGY WESTEX LLC,100.0
1012690,Midcoast - Palo Duro Basin 435,110071161906.0,Houston,TX,77010,2017,"1501 McKinney St., Suite 600",,29.74013,-95.47309,211111.0,W-GB,,True,False,435 - Palo Duro Basin,,,ENBRIDGE ENERGY MANAGEMENT,100.0
1012653,Midcoast - Permian Basin 430,110071161906.0,Houston,TX,77010,2017,"1501 McKinney St., Suite 600",,29.74013,-95.47309,211111.0,W-GB,,True,False,430 - Permian Basin,,,ENBRIDGE ENERGY MANAGEMENT,100.0
1012536,"Monarch West, LLC Gathering and Boosting",110071162012.0,Gillette,WY,82716,2017,1111 energy street,CAMPBELL COUNTY,44.29769,-105.48574,211111.0,W-GB,,True,False,515 - Powder River Basin,,,MONARCH NATURAL GAS LLC,100.0
1012638,Palo Duro - Anadarko Basin 360,110070082417.0,Dallas,TX,75219,2017,"3500 Maple Ave, Suite 700",,29.7574,-95.36843,211111.0,W-GB,,True,False,360 - Anadarko Basin,,,ENBRIDGE ENERGY MANAGEMENT,100.0
1012342,"Pioneer Natural Resources USA, Inc. Anadarko",110017753563.0,Amarillo,TX,79105,2017,P.O. Box 2788,POTTER COUNTY,35.537778,-101.893889,211111.0,W-GB,,True,False,360 - Anadarko Basin,,,PIONEER NATURAL RESOURCES USA INC,100.0
1012321,"Pioneer Natural Resources USA, Inc. Permian",110070082232.0,Midland,TX,79705,2017,3617 N Big Spring St,,32.0338030904124,-102.085664702606,211111.0,W-GB,,True,False,430 - Permian Basin,,,PIONEER NATURAL RESOURCES USA INC,100.0
1012582,REM 305 Michigan Basin - GATHERING & BOOSTING,110045408698.0,Traverse City,MI,49684,2017,"10691 East Carter Rd, Suite 201",,44.78065,-85.63963,211111.0,W-GB,,True,False,305 - Michigan Basin,,,CONTURA ENERGY,100.0
1012715,Riviera Resources 260 East Texas Basin Gathering and Boosting,110070082459.0,Houston,TX,77002,2017,"600 Travis St., Suite 1700",,29.76012,-95.3638,211111.0,W-GB,,True,False,260 - East Texas Basin,,,LINN ENERGY,100.0
1012547,Riviera Resources 305 Michigan Basin Gathering and Boosting,110070082358.0,Houston,TX,77002,2017,"600 Travis Street, Suite 1700",,29.76012,-95.3638,211111.0,W-GB,,True,False,305 - Michigan Basin,,,LINN ENERGY,100.0
1012779,Riviera Resources 360 Anadarko Basin Gathering and Boosting,110070082495.0,Houston,TX,77002,2017,"600 Travis Street, Suite 1700",,29.76012,-95.3638,211111.0,W-GB,,True,False,360 - Anadarko Basin,,,LINN ENERGY,100.0
1012746,Riviera Resources 430 Permian Basin Gathering and Boosting,110070082477.0,Houston,TX,77002,2017,"600 Travis St., Suite 1700",,29.76012,-95.3638,211111.0,W-GB,,True,False,430 - Permian Basin,,,LINN ENERGY,100.0
1012725,Riviera Resources 535 Green River Basin Gathering and Boosting,110040618052.0,Houston,TX,77002,2017,"600 Travis St., Suite 1700",,29.76012,-95.3638,211111.0,W-GB,,True,False,535 - Green River Basin,,,LINN ENERGY,100.0
1012735,"SN Operating, LLC 220 Gulf Coast Basin (LA,TX) GB",110070082471.0,Houston,TX,77002,2017,"700 Milam Street, Suite 600",,29.7602733194174,-95.3655254,486210.0,W-GB,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,SANCHEZ OIL & GAS,100.0
1012143,San Joaquin Basin Gathering & Boosting - Chevron USA Inc.,110070082170.0,San Ramon,CA,94583,2017,6001 Bollinger Canyon Rd,,37.7624642,-121.9814354,211120.0,W-GB,,True,False,745 - San Joaquin Basin,,,CHEVRON CORP,100.0
1012603,Slant Operating LLC,110070082395.0,Wichita Falls,TX,76301,2017,"901 Indiana Ave, Suite 500",,31.99747,-102.07785,211111.0,W-GB,,True,False,430 - Permian Basin,,,EQT CORP,100.0
1012586,Spraberry Gathering and Boosting System,110070082382.0,Houston,TX,77002,2017,1100 Louisiana St.,,29.664897267365,-95.2488172756848,211111.0,W-GB,,True,False,430 - Permian Basin,,,NAVITAS MIDSTREAM,100.0
1012668,Strawn Basin Gathering and Boosting,110070082433.0,Houston,TX,77002,2017,"811 Main St., Suite 3400",,32.74631,-97.3416,211111.0,W-GB,,True,False,415 - Strawn Basin,,,CRESTWOOD MIDSTREAM PARTNERS LP,100.0
1012615,Summit Midstream 160A Appalachian Basin (Eastern Overthrust Area) GB,110070082403.0,Houston,TX,77002,2017,"910 Louisiana, SUITE 4200",,39.74874,-104.99196,211111.0,W-GB,,True,False,160A - Appalachian Basin (Eastern Overthrust Area),,,SUMMIT MIDSTREAM PARTNERS LLC,100.0
1012622,Summit Midstream 415 Strawn Basin GB,110070082408.0,Houston,TX,77002,2017,"910 Louisiana, Suite 4200",,39.74874,-104.99196,211111.0,W-GB,,True,False,415 - Strawn Basin,,,SUMMIT MIDSTREAM PARTNERS LLC,100.0
1012631,Summit Midstream 595 Piceance Basin GB,110070082413.0,Houston,TX,77002,2017,"910 Louisiana, Suite 4200",,39.74874,-104.99196,211111.0,W-GB,,True,False,595 - Piceance Basin,,,SUMMIT MIDSTREAM PARTNERS LLC,100.0
1012720,"Superior Pipeline Texas, LLC - Basin 360 - Anadarko Basin - GB",110070082462.0,Tulsa,OK,74170,2017,PO Box 702500,,37.241724937,-99.7809850469999,486210.0,W-GB,,True,False,360 - Anadarko Basin,,,UNIT CORP,100.0
1012457,"WTG Gas Processing, LLC 430 Permian Basin GB",110070082291.0,Midland,TX,79705,2017,"303 Veterans Airpark Lane, Suite 5000",,31.99906,-102.07688,211111.0,W-GB,,True,False,430 - Permian Basin,,,"WTG Gas Processing, LP",100.0
1012446,"WTG Jameson, L.P. 430 Permian Basin GB",110070082291.0,Midland,TX,79705,2017,"303 Veterans Airpark Lane, Suite 5000",,31.99906,-102.07688,211111.0,W-GB,,True,False,430 - Permian Basin,,,"WTG Jameson, LP",100.0
1012461,WTG South Permian Midstream LLC 430 Permian Basin GB,110070082291.0,Midland,TX,79705,2017,"303 Veterans Airpark Lane, Suite 5000",,31.99906,-102.07688,211111.0,W-GB,,True,False,430 - Permian Basin,,,WTG South Permian Midstream LLC,100.0
1012633,Williston Basin Gathering and Boosting,110070082415.0,Fort Worth,TX,76102,2017,"1200 Summit Avenue, Suite 320",,32.746588740331,-97.3423417467655,211111.0,W-GB,,True,False,395 - Williston Basin,,,CRESTWOOD MIDSTREAM PARTNERS LP,100.0
1012596,XTO Energy Inc 220 Gulf Coast  GB,110070082389.0,Tyler,TX,75703,2017,6141 Paluxy Dr,,32.78882,-97.34363,211111.0,W-GB,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,EXXONMOBIL CORP,100.0
1012568,XTO Energy Inc 395 Williston  GB,110070082370.0,Williston,ND,58801,2017,321-22nd Ave. East,,39.54805,-104.86582,211111.0,W-GB,,True,False,395 - Williston Basin,,,EXXONMOBIL CORP,100.0
1012588,XTO Energy Inc 580 San Juan  GB,110071161902.0,Aztec,NM,87410,2017,382 Road 3100,SAN JUAN COUNTY,36.7561,-108.05952,211111.0,W-GB,,True,False,580 - San Juan Basin,,,EXXONMOBIL CORP,100.0
1012732,Northern Natural Gas - Transmission Pipeline,110070082469.0,Omaha,NE,68124,2017,1111 S. 103rd Street,DOUGLAS COUNTY,41.24817,-96.07309,486210.0,W-TRANS,,True,False,,Minnesota,,NORTHERN NATURAL GAS CO,100.0
1012587,Southern Star Central Gas Pipeline,110070082383.0,Owensboro,KY,42304,2017,4700 KY Highway 56 West,,37.7531071,-87.1796099,486210.0,W-TRANS,,True,False,,Missouri,,CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,50.0
1012512,TransCanada / ANR Pipeline,110070082336.0,Houston,TX,77002,2017,"700 Louisiana St., Suite 700",,29.7607514125575,-95.3664135891751,486210.0,W-TRANS,,True,False,,Indiana,,TC PIPELINES LP,100.0
1012473,TransCanada / Columbia Gas Transmission,110070082311.0,Houston,TX,77002,2017,"700 Louisiana St., Suite 700",,29.7606,-95.36588,486210.0,W-TRANS,,True,False,,Pennsylvania,,TRANSCANADA ENERGY USA INC,100.0
1012501,TransCanada / Columbia Gulf Transmission,110070082330.0,Houston,TX,77002,2017,"700 Louisiana St., Suite 700",,29.7607514125575,-95.3664135891751,486210.0,W-TRANS,,True,False,,Tennessee,,TRANSCANADA ENERGY USA INC,100.0
1012055,Grassland Switchyard,110067543750.0,Boardman,OR,97818,2017,73396 Tower Road,MORROW COUNTY,45.788823,-119.79989,221112.0,DD,,True,False,,,N,PORTLAND GENERAL ELECTRIC CO,100.0
1010231,Imperial Irrigation District (SF6),110001196919.0,Imperial,CA,92251,2017,333 E. Barioni Blvd.,IMPERIAL COUNTY,32.84748,-115.56677,221122.0,DD,,True,False,,,N,IMPERIAL IRRIGATION DISTRICT,100.0
1012147,17Z Gas Plant - Chevron USA Inc.,110070082172.0,McKittrick,CA,93251,2017,22845 Highway 33,,35.3181871,-119.6338842,211130.0,"C,NN-FRAC,W-PROC",,False,True,,,,CHEVRON CORP,100.0
1006468,BP CHERRY POINT REFINERY,110000490157.0,BLAINE,WA,98230,2017,4519 GRANDVIEW ROAD,WHATCOM COUNTY,48.884,-122.735,324110.0,"C,MM-REF,P,PP,Y",,False,True,,,,BP AMERICA INC,100.0
1007367,BPE GPRP Grasslands Gas Plant,110071160535.0,Cartwright,ND,58838,2017,,RICHLAND COUNTY,47.59043,-104.0005,211130.0,"C,NN-FRAC,PP,UU,W-PROC",,False,True,,,,ONEOK PARTNERS LP,100.0
1010432,Astra Oil Company LLC,,Houston,TX,77057,2017,5847 San Felipe Street,,33.65934,-117.99977,424710.0,MM-IMP,,False,True,,,,ASTRA ENERGY HOLDINGS INC,100.0
1002970,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,110000465041.0,CORPUS CHRISTI,TX,78409,2017,7350 INTERSTATE HWY. 37,NUECES COUNTY,27.8103,-97.49828,324110.0,"C,MM-REF,Y",,False,True,,,,PDV HOLDING INC,100.0
1012067,CITY OF ADAIRSVILLE,110067543536.0,Adairsville,GA,30103,2017,116 Public Square,,34.366833,-84.934626,221210.0,NN-LDC,,False,True,,,,CITY OF ADAIRSVILLE,100.0
1002859,CHANNELVIEW COMPLEX,110071162497.0,CHANNELVIEW,TX,77530,2017,8280 SHELDON RD.,HARRIS COUNTY,29.830278,-95.106972,325110.0,"C,MM-EXP,X",,False,True,,,,LYONDELLBASSELL,100.0
1010649,Cargill Energy,,Hopkins,MN,55343,2017,9350 Excelsior Blvd,,44.924639,-93.397299,424710.0,MM-EXP,,False,True,,,,CARGILL INC,100.0
1011771,Best Petroleum Corporation,110070082146.0,Toa Baja,PR,949,2017,Carretera No. 2 KM 20.5,,18.4305854,-66.2248174,424710.0,MM-IMP,,False,True,,,,BEST PETROLEUM CORP,100.0
1012057,Buckeye Energy Services,110067543493.0,Houston,TX,77046,2017,"1 Greenway Plaza, Suite 600",,29.732307,-95.43238,424710.0,MM-IMP,,False,True,,,,BUCKEYE PARTNERS LP,100.0
1005273,"Castrol Industrial North America, Inc",,Wayne,NJ,7470,2017,1500 Valley Road,,40.9411487,-74.2531465,324191.0,"MM-IMP,MM-EXP",,False,True,,,,BP AMERICA INC,100.0
1012020,City of Monticello,110067543689.0,Monticello,GA,31064,2017,123 West Washington St,,33.303987,-83.684355,221210.0,NN-LDC,,False,True,,,,CITY OF MONTICELLO,100.0
1005426,City of Portland Natural Gas System,110043802310.0,Portland,TN,37148,2017,100 South Russell Street,SUMNER COUNTY,36.58069,-86.51407,221210.0,NN-LDC,,False,True,,,,CITY OF PORTLAND NATURAL GAS SYSTEM,100.0
1003838,Columbia Gas of Maryland,110071162207.0,Merrillville,IN,46410,2017,801 East 86th Avenue,WASHINGTON COUNTY,40.28588,-80.1788,221210.0,NN-LDC,,False,True,,,,NISOURCE INC,100.0
1003839,Columbia Gas of Pennsylvania,110071161254.0,Merrillville,IN,46410,2017,801 East 86th Avenue,WASHINGTON COUNTY,40.28588,-80.1788,221210.0,"NN-LDC,W-LDC",,False,True,,,,NISOURCE INC,100.0
1012519,Delaware Basin Gas Plant,110070082340.0,Coyanosa,TX,79730,2017,1220 Conty Road 101,,31.2407567,-103.065333,211112.0,"C,PP,UU,W-PROC",,False,True,,,,OCCIDENTAL PETROLEUM CORP,50.0
1002003,E I DU PONT DE NEMOURS LA PORTE PLANT,110000463542.0,LA PORTE,TX,77571,2017,12501 STRANG RD.,HARRIS COUNTY,29.700264,-95.036967,325199.0,"C,PP",,False,True,,,,E I DU PONT DE NEMOURS & CO,100.0
1008014,ERGON REFINING INC,110040620600.0,VICKSBURG,MS,39183,2017,2125 HAINING RD,WARREN COUNTY,32.388015,-90.900203,324110.0,"C,MM-REF,P,Y",,False,True,,,,ERGON INC,100.0
1007542,EXXONMOBIL Bt Site,110070835766.0,BAYTOWN,TX,77520,2017,5000 Bayway Dr,HARRIS COUNTY,29.73489,-95.02272,324110.0,"C,MM-REF,X,Y",,False,True,,,,EXXONMOBIL CORP,100.0
1002605,"EnergyNorth Natural Gas, Inc.",110071160504.0,Londonderry,NH,3053,2017,15 Buttrick Road,KINGS COUNTY,40.698677,-73.985941,221210.0,NN-LDC,,False,True,,,,ALGONQUIN POWER & UTILITIES CORP,100.0
1006032,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,110071159814.0,Current,NV,89301,2017,,NYE COUNTY,38.6226,-115.6198,324110.0,"C,MM-REF,Y",,False,True,,,,DEERFIELD PRODUCTION & REFINING INC,100.0
1011842,"Haier America Company,LLC",,Evansville,IN,47710,2017,900 W Indiana,,37.97847,-87.5762,423620.0,QQ,,False,True,,,,HAIER AMERICA CO LLC,100.0
1007657,Hatters Pond Gas Plant,110020489924.0,Creola,AL,36525,2017,1340 Radcliff Road,MOBILE COUNTY,30.892209,-88.067121,211111.0,"C,NN-FRAC,W-PROC",,False,True,,,,HILCORP ENERGY CO,100.0
1011871,ICOR International Inc,110002114729.0,Indianapolis,IN,46236,2017,10640 E 59th St,MARION COUNTY,39.86311,-85.97899,325120.0,OO,,False,True,,,,ICOR INTERNATIONAL INC,100.0
1008826,Majorsville Gas Plant,110043305492.0,Dallas,WV,26036,2017,1700 Majorsville Road,MARSHALL COUNTY,39.96334,-80.51943,211112.0,"C,NN-FRAC,W-PROC",,False,True,,,,MPLX LP,100.0
1005324,K.P. Kauffman - MCCALLUM FIELD,110071160573.0,WALDEN,CO,80480,2017,2549 Jackson County Road 10,JACKSON COUNTY,40.78609,-106.24877,211111.0,PP,,False,True,,,,BONANZA CREEK ENERGY INC,100.0
1005836,Kanawha Separation Plant,110071159245.0,Rensford,WV,25304,2017,,KANAWHA COUNTY,38.2928,-81.4646,213112.0,PP,,False,True,,,,Core Appalachia Operating LLC,100.0
1001395,Liberty Utilities - Hannibal Office,110063988840.0,Hannibal,MO,63401,2017,2 Industrial Loop Drive,DALLAS COUNTY,32.925488,-96.816137,221210.0,NN-LDC,,False,True,,,,ALGONQUIN POWER & UTILITIES CORP,100.0
1005747,Liberty Utilities - Virden Office,110063988859.0,Virden,IL,62690,2017,136 E. Dean Street,DALLAS COUNTY,32.925488,-96.816137,221210.0,NN-LDC,,False,True,,,,ALGONQUIN POWER & UTILITIES CORP,100.0
1004603,Maine Natural Gas,110071159364.0,Brunswick,ME,4011,2017,PO Box 99,CUMBERLAND COUNTY,43.90751,-70.00247,221210.0,"NN-LDC,W-LDC",,False,True,,,,IBERDROLA USA INC,100.0
1014036,"Mitsubishi Heavy Industries America, Inc. (ESD)",,Houston,TX,77046,2017,"20 Greenway Plaza, Suite 600",,29.7325116861346,-95.438963210317,541330.0,QQ,,False,True,,,,"Mitsubishi Heavy Industries America, Inc",100.0
1012127,"Ninhua Group Co., Ltd",110070069480.0,Ningbo,MP,0,2017,"21 Jiangxia Street, Haishu District",,29.8688,121.5591,424690.0,OO,,False,True,,,,NINHUA GROUP CO LTD,100.0
